q1_cut,removed_images,n_removed,min_answers,n_subjects,spearman_r,spearman_p,fdr_bh,nominal_sig,fdr_sig
65,1;9;10,3,2,42,0.03789875737964422,0.8116598110372459,0.8902028600610251,False,False
65,1;9;10,3,3,42,0.03789875737964422,0.8116598110372459,0.8902028600610251,False,False
65,1;9;10,3,4,42,0.03789875737964422,0.8116598110372459,0.8902028600610251,False,False
65,1;9;10,3,5,41,0.01563940528547452,0.9226866910767202,0.9579287380909738,False,False
65,1;9;10,3,6,39,0.11333464679329137,0.4921045783937154,0.7550319149425593,False,False
65,1;9;10,3,7,34,0.03586223742961688,0.8404218479062079,0.9065340494623063,False,False
65,1;9;10,3,8,0,,,,False,False
65,1;9;10,3,9,0,,,,False,False
65,1;9;10,3,10,0,,,,False,False
65,2;3;4,3,0,44,0.22779491778785857,0.1369748733608143,0.7506525013658502,False,False
65,2;3;4,3,1,44,0.22779491778785857,0.1369748733608143,0.7506525013658502,False,False
65,2;3;4,3,2,42,0.2190971081132221,0.16329788658080183,0.7506525013658502,False,False
65,2;3;4,3,3,42,0.2190971081132221,0.16329788658080183,0.7506525013658502,False,False
65,2;3;4,3,4,41,0.1858973793621527,0.2445495119892987,0.7506525013658502,False,False
65,2;3;4,3,5,39,0.20614481397830078,0.20800730398388068,0.7506525013658502,False,False
65,2;3;4,3,6,36,0.13548432211295797,0.43077864387115017,0.7509041397983071,False,False
65,2;3;4,3,7,34,0.2018400286102797,0.25232212959799427,0.7506525013658502,False,False
65,2;3;4,3,8,0,,,,False,False
65,2;3;4,3,9,0,,,,False,False
65,2;3;4,3,10,0,,,,False,False
65,2;3;5,3,0,44,0.17793604879051605,0.24785893173234436,0.7506525013658502,False,False
65,2;3;5,3,1,44,0.17793604879051605,0.24785893173234436,0.7506525013658502,False,False
65,2;3;5,3,2,42,0.16249295546036296,0.30388044944147174,0.7506525013658502,False,False
65,2;3;5,3,3,42,0.16249295546036296,0.30388044944147174,0.7506525013658502,False,False
65,2;3;5,3,4,41,0.21405305017805726,0.17899421073795618,0.7506525013658502,False,False
65,2;3;5,3,5,39,0.25681784953257275,0.11450895189669669,0.7506525013658502,False,False
65,2;3;5,3,6,37,0.20247384647184452,0.22943132170742686,0.7506525013658502,False,False
65,2;3;5,3,7,34,0.22130372157421702,0.2084605377265025,0.7506525013658502,False,False
65,2;3;5,3,8,0,,,,False,False
65,2;3;5,3,9,0,,,,False,False
65,2;3;5,3,10,0,,,,False,False
65,2;3;6,3,0,44,0.21075096398876703,0.16969058977135118,0.7506525013658502,False,False
65,2;3;6,3,1,44,0.21075096398876703,0.16969058977135118,0.7506525013658502,False,False
65,2;3;6,3,2,42,0.20275021920054298,0.19783618593016536,0.7506525013658502,False,False
65,2;3;6,3,3,42,0.20275021920054298,0.19783618593016536,0.7506525013658502,False,False
65,2;3;6,3,4,41,0.16945866472429535,0.2895119159659804,0.7506525013658502,False,False
65,2;3;6,3,5,39,0.19487285616963507,0.23450885323773893,0.7506525013658502,False,False
65,2;3;6,3,6,36,0.16165352130564248,0.34624082702518527,0.7506525013658502,False,False
65,2;3;6,3,7,34,0.1279699498022654,0.4707559014211331,0.7510354628300103,False,False
65,2;3;6,3,8,0,,,,False,False
65,2;3;6,3,9,0,,,,False,False
65,2;3;6,3,10,0,,,,False,False
65,2;3;7,3,0,44,0.13458358539282675,0.38375492329822447,0.7506525013658502,False,False
65,2;3;7,3,1,44,0.13458358539282675,0.38375492329822447,0.7506525013658502,False,False
65,2;3;7,3,2,42,0.12353693660875442,0.4357192857116306,0.7509041397983071,False,False
65,2;3;7,3,3,42,0.12353693660875442,0.4357192857116306,0.7509041397983071,False,False
65,2;3;7,3,4,42,0.12353693660875442,0.4357192857116306,0.7509041397983071,False,False
65,2;3;7,3,5,40,0.17679338746906512,0.2751375193753639,0.7506525013658502,False,False
65,2;3;7,3,6,36,0.16681817054863424,0.33084084868021174,0.7506525013658502,False,False
65,2;3;7,3,7,34,0.11034534593728273,0.5344327841868297,0.760535689565614,False,False
65,2;3;7,3,8,0,,,,False,False
65,2;3;7,3,9,0,,,,False,False
65,2;3;7,3,10,0,,,,False,False
65,2;3;8,3,0,44,0.18437173259017303,0.230885915625745,0.7506525013658502,False,False
65,2;3;8,3,1,44,0.18437173259017303,0.230885915625745,0.7506525013658502,False,False
65,2;3;8,3,2,42,0.17794523851214922,0.2595560480541306,0.7506525013658502,False,False
65,2;3;8,3,3,42,0.17794523851214922,0.2595560480541306,0.7506525013658502,False,False
65,2;3;8,3,4,42,0.17794523851214922,0.2595560480541306,0.7506525013658502,False,False
65,2;3;8,3,5,40,0.11386146927461366,0.48419695013355474,0.7526877465585478,False,False
65,2;3;8,3,6,35,0.1015453444386155,0.5616203494087072,0.7692215166831052,False,False
65,2;3;8,3,7,35,0.1015453444386155,0.5616203494087072,0.7692215166831052,False,False
65,2;3;8,3,8,0,,,,False,False
65,2;3;8,3,9,0,,,,False,False
65,2;3;8,3,10,0,,,,False,False
65,2;3;9,3,0,44,0.14971805059202006,0.33204209921310845,0.7506525013658502,False,False
65,2;3;9,3,1,44,0.14971805059202006,0.33204209921310845,0.7506525013658502,False,False
65,2;3;9,3,2,42,0.14289295432625512,0.3666586221750777,0.7506525013658502,False,False
65,2;3;9,3,3,42,0.14289295432625512,0.3666586221750777,0.7506525013658502,False,False
65,2;3;9,3,4,42,0.14289295432625512,0.3666586221750777,0.7506525013658502,False,False
65,2;3;9,3,5,41,0.11681980189456065,0.46699608351331934,0.7510354628300103,False,False
65,2;3;9,3,6,37,0.16347712207797194,0.3336504517053767,0.7506525013658502,False,False
65,2;3;9,3,7,34,0.10130315786742206,0.568630768922627,0.770610691449355,False,False
65,2;3;9,3,8,0,,,,False,False
65,2;3;9,3,9,0,,,,False,False
65,2;3;9,3,10,0,,,,False,False
65,2;3;10,3,0,43,0.1788782272787727,0.25109055518556805,0.7506525013658502,False,False
65,2;3;10,3,1,43,0.1788782272787727,0.25109055518556805,0.7506525013658502,False,False
65,2;3;10,3,2,42,0.18477677417714947,0.24140891994714642,0.7506525013658502,False,False
65,2;3;10,3,3,42,0.18477677417714947,0.24140891994714642,0.7506525013658502,False,False
65,2;3;10,3,4,42,0.18477677417714947,0.24140891994714642,0.7506525013658502,False,False
65,2;3;10,3,5,41,0.1623760270345802,0.31043401334558873,0.7506525013658502,False,False
65,2;3;10,3,6,36,0.17664574949775186,0.302727345984209,0.7506525013658502,False,False
65,2;3;10,3,7,34,0.17164831590243979,0.33171481894483573,0.7506525013658502,False,False
65,2;3;10,3,8,0,,,,False,False
65,2;3;10,3,9,0,,,,False,False
65,2;3;10,3,10,0,,,,False,False
65,2;4;5,3,0,44,0.2546692017864262,0.0952589049158324,0.7506525013658502,False,False
65,2;4;5,3,1,44,0.2546692017864262,0.0952589049158324,0.7506525013658502,False,False
65,2;4;5,3,2,43,0.2325947300914156,0.13336772604729716,0.7506525013658502,False,False
65,2;4;5,3,3,42,0.227473872083401,0.1473987687995292,0.7506525013658502,False,False
65,2;4;5,3,4,41,0.23687488273380605,0.13592269125383358,0.7506525013658502,False,False
65,2;4;5,3,5,37,0.22375559545508594,0.18309373387761052,0.7506525013658502,False,False
65,2;4;5,3,6,37,0.22375559545508594,0.18309373387761052,0.7506525013658502,False,False
65,2;4;5,3,7,35,0.163062441069478,0.3493038601213308,0.7506525013658502,False,False
65,2;4;5,3,8,0,,,,False,False
65,2;4;5,3,9,0,,,,False,False
65,2;4;5,3,10,0,,,,False,False
65,2;4;6,3,0,44,0.28090698958502774,0.06473692574227068,0.7506525013658502,False,False
65,2;4;6,3,1,44,0.28090698958502774,0.06473692574227068,0.7506525013658502,False,False
65,2;4;6,3,2,43,0.26532467256682,0.08551383021194794,0.7506525013658502,False,False
65,2;4;6,3,3,42,0.2625261562692951,0.09303056563605451,0.7506525013658502,False,False
65,2;4;6,3,4,41,0.21326609043475558,0.18063567001250783,0.7506525013658502,False,False
65,2;4;6,3,5,38,0.21424393839176561,0.196485622927202,0.7506525013658502,False,False
65,2;4;6,3,6,36,0.10774229425173325,0.5316664413363411,0.760535689565614,False,False
65,2;4;6,3,7,34,0.15509651401184738,0.38111136618407065,0.7506525013658502,False,False
65,2;4;6,3,8,0,,,,False,False
65,2;4;6,3,9,0,,,,False,False
65,2;4;6,3,10,0,,,,False,False
65,2;4;7,3,0,44,0.17998698099040675,0.2423610570014519,0.7506525013658502,False,False
65,2;4;7,3,1,44,0.17998698099040675,0.2423610570014519,0.7506525013658502,False,False
65,2;4;7,3,2,43,0.16183138223949958,0.29983715689475776,0.7506525013658502,False,False
65,2;4;7,3,3,42,0.15346556904589834,0.331887110554518,0.7506525013658502,False,False
65,2;4;7,3,4,42,0.15346556904589834,0.331887110554518,0.7506525013658502,False,False
65,2;4;7,3,5,39,0.2433692052872629,0.13545250124760305,0.7506525013658502,False,False
65,2;4;7,3,6,36,0.11174230757125868,0.5164487703683489,0.756979384639706,False,False
65,2;4;7,3,7,34,0.1672038505799659,0.34457379135830896,0.7506525013658502,False,False
65,2;4;7,3,8,0,,,,False,False
65,2;4;7,3,9,0,,,,False,False
65,2;4;7,3,10,0,,,,False,False
65,2;4;8,3,0,44,0.24165639058711977,0.11402815452006694,0.7506525013658502,False,False
65,2;4;8,3,1,44,0.24165639058711977,0.11402815452006694,0.7506525013658502,False,False
65,2;4;8,3,2,43,0.22032100166313898,0.1557001814819512,0.7506525013658502,False,False
65,2;4;8,3,3,42,0.21511204564197198,0.17128337391645035,0.7506525013658502,False,False
65,2;4;8,3,4,42,0.21511204564197198,0.17128337391645035,0.7506525013658502,False,False
65,2;4;8,3,5,38,0.10917911833909064,0.5140801201863292,0.756979384639706,False,False
65,2;4;8,3,6,36,0.1030971174935747,0.5496065463406139,0.7643432503986614,False,False
65,2;4;8,3,7,35,0.1658714409156361,0.3409504138752431,0.7506525013658502,False,False
65,2;4;8,3,8,0,,,,False,False
65,2;4;8,3,9,0,,,,False,False
65,2;4;8,3,10,0,,,,False,False
65,2;4;9,3,0,44,0.20445672378910254,0.18309604092318063,0.7506525013658502,False,False
65,2;4;9,3,1,44,0.20445672378910254,0.18309604092318063,0.7506525013658502,False,False
65,2;4;9,3,2,43,0.181302667462136,0.24461792459538445,0.7506525013658502,False,False
65,2;4;9,3,3,42,0.17355353701322052,0.2716898690469056,0.7506525013658502,False,False
65,2;4;9,3,4,42,0.17355353701322052,0.2716898690469056,0.7506525013658502,False,False
65,2;4;9,3,5,40,0.09965231071224452,0.5406720262964405,0.7614936820923571,False,False
65,2;4;9,3,6,37,0.13518071840193024,0.4250321695301137,0.7506525013658502,False,False
65,2;4;9,3,7,34,0.12367874190470439,0.485882343810932,0.7528806075466162,False,False
65,2;4;9,3,8,0,,,,False,False
65,2;4;9,3,9,0,,,,False,False
65,2;4;9,3,10,0,,,,False,False
65,2;4;10,3,0,43,0.17963586483607374,0.24905561924912709,0.7506525013658502,False,False
65,2;4;10,3,1,43,0.17963586483607374,0.24905561924912709,0.7506525013658502,False,False
65,2;4;10,3,2,43,0.17963586483607374,0.24905561924912709,0.7506525013658502,False,False
65,2;4;10,3,3,42,0.16997511356964895,0.28184857697469107,0.7506525013658502,False,False
65,2;4;10,3,4,42,0.16997511356964895,0.28184857697469107,0.7506525013658502,False,False
65,2;4;10,3,5,40,0.10049921420271685,0.5372196159427725,0.7607575480089929,False,False
65,2;4;10,3,6,36,0.07780671069915586,0.6519538567748919,0.8043688576357022,False,False
65,2;4;10,3,7,34,0.12842972207700407,0.4691500325744796,0.7510354628300103,False,False
65,2;4;10,3,8,0,,,,False,False
65,2;4;10,3,9,0,,,,False,False
65,2;4;10,3,10,0,,,,False,False
65,2;5;6,3,0,44,0.24229288678708588,0.11304932878822704,0.7506525013658502,False,False
65,2;5;6,3,1,44,0.24229288678708588,0.11304932878822704,0.7506525013658502,False,False
65,2;5;6,3,2,43,0.2190330178157272,0.15819317295363647,0.7506525013658502,False,False
65,2;5;6,3,3,42,0.21657594614161493,0.1683178943446698,0.7506525013658502,False,False
65,2;5;6,3,4,41,0.21405305017805726,0.17899421073795618,0.7506525013658502,False,False
65,2;5;6,3,5,38,0.19447771137458583,0.2419986423756838,0.7506525013658502,False,False
65,2;5;6,3,6,37,0.16050481076746337,0.3426333144257655,0.7506525013658502,False,False
65,2;5;6,3,7,34,0.16827665255435614,0.341442530580225,0.7506525013658502,False,False
65,2;5;6,3,8,0,,,,False,False
65,2;5;6,3,9,0,,,,False,False
65,2;5;6,3,10,0,,,,False,False
65,2;5;7,3,0,44,0.1373417355926797,0.3739931767876247,0.7506525013658502,False,False
65,2;5;7,3,1,44,0.1373417355926797,0.3739931767876247,0.7506525013658502,False,False
65,2;5;7,3,2,43,0.11690347509154862,0.4553269558930542,0.7510354628300103,False,False
65,2;5;7,3,3,42,0.10954855405661106,0.48980863084171955,0.7550319149425593,False,False
65,2;5;7,3,4,42,0.10954855405661106,0.48980863084171955,0.7550319149425593,False,False
65,2;5;7,3,5,39,0.20534912058490856,0.20980665690398795,0.7506525013658502,False,False
65,2;5;7,3,6,37,0.13910416933180159,0.41158975022856625,0.7506525013658502,False,False
65,2;5;7,3,7,34,0.1379316824216034,0.4366167908353223,0.7509041397983071,False,False
65,2;5;7,3,8,0,,,,False,False
65,2;5;7,3,9,0,,,,False,False
65,2;5;7,3,10,0,,,,False,False
65,2;5;8,3,0,44,0.2260975945879491,0.14000493386500418,0.7506525013658502,False,False
65,2;5;8,3,1,44,0.2260975945879491,0.14000493386500418,0.7506525013658502,False,False
65,2;5;8,3,2,43,0.20145582648634333,0.19516990995746386,0.7506525013658502,False,False
65,2;5;8,3,3,42,0.19583735573000702,0.21388738824011266,0.7506525013658502,False,False
65,2;5;8,3,4,42,0.19583735573000702,0.21388738824011266,0.7506525013658502,False,False
65,2;5;8,3,5,38,0.12454100433655062,0.45628127105169286,0.7510354628300103,False,False
65,2;5;8,3,6,37,0.19201131065885432,0.25490980978782823,0.7506525013658502,False,False
65,2;5;8,3,7,35,0.2009839389926124,0.2469803950302631,0.7506525013658502,False,False
65,2;5;8,3,8,0,,,,False,False
65,2;5;8,3,9,0,,,,False,False
65,2;5;8,3,10,0,,,,False,False
65,2;5;9,3,0,44,0.181054187742911,0.23953317729129023,0.7506525013658502,False,False
65,2;5;9,3,1,44,0.181054187742911,0.23953317729129023,0.7506525013658502,False,False
65,2;5;9,3,2,43,0.15592769613337043,0.31804623363528234,0.7506525013658502,False,False
65,2;5;9,3,3,42,0.1524958139267213,0.3349881660841619,0.7506525013658502,False,False
65,2;5;9,3,4,42,0.1524958139267213,0.3349881660841619,0.7506525013658502,False,False
65,2;5;9,3,5,40,0.1587548007294994,0.3278575104806943,0.7506525013658502,False,False
65,2;5;9,3,6,37,0.16372461119472853,0.33290910891204534,0.7506525013658502,False,False
65,2;5;9,3,7,35,0.20619983112803084,0.23467001537343796,0.7506525013658502,False,False
65,2;5;9,3,8,0,,,,False,False
65,2;5;9,3,9,0,,,,False,False
65,2;5;9,3,10,0,,,,False,False
65,2;5;10,3,0,43,0.16599838880465526,0.28739610813882155,0.7506525013658502,False,False
65,2;5;10,3,1,43,0.16599838880465526,0.28739610813882155,0.7506525013658502,False,False
65,2;5;10,3,2,43,0.16599838880465526,0.28739610813882155,0.7506525013658502,False,False
65,2;5;10,3,3,42,0.16094772715518435,0.30856392771229524,0.7506525013658502,False,False
65,2;5;10,3,4,42,0.16094772715518435,0.30856392771229524,0.7506525013658502,False,False
65,2;5;10,3,5,40,0.168439694216164,0.29881780230787874,0.7506525013658502,False,False
65,2;5;10,3,6,37,0.17714975410631142,0.2942243257270703,0.7506525013658502,False,False
65,2;5;10,3,7,34,0.17118854362770114,0.33303118072054727,0.7506525013658502,False,False
65,2;5;10,3,8,0,,,,False,False
65,2;5;10,3,9,0,,,,False,False
65,2;5;10,3,10,0,,,,False,False
65,2;6;7,3,0,44,0.17277335739079125,0.26206856401349615,0.7506525013658502,False,False
65,2;6;7,3,1,44,0.17277335739079125,0.26206856401349615,0.7506525013658502,False,False
65,2;6;7,3,2,43,0.1563763918269322,0.3166383086687828,0.7506525013658502,False,False
65,2;6;7,3,3,42,0.14484482165911233,0.36008023125441896,0.7506525013658502,False,False
65,2;6;7,3,4,42,0.14484482165911233,0.36008023125441896,0.7506525013658502,False,False
65,2;6;7,3,5,39,0.16336437464353865,0.32036235211487724,0.7506525013658502,False,False
65,2;6;7,3,6,36,0.11220200480399625,0.5147138226847452,0.756979384639706,False,False
65,2;6;7,3,7,34,0.052107524470383505,0.7697740104235451,0.8671333304462692,False,False
65,2;6;7,3,8,0,,,,False,False
65,2;6;7,3,9,0,,,,False,False
65,2;6;7,3,10,0,,,,False,False
65,2;6;8,3,0,44,0.22036912878825438,0.15059846252236514,0.7506525013658502,False,False
65,2;6;8,3,1,44,0.22036912878825438,0.15059846252236514,0.7506525013658502,False,False
65,2;6;8,3,2,43,0.1972888199211877,0.2047642522973014,0.7506525013658502,False,False
65,2;6;8,3,3,42,0.19177096545322117,0.2237404002856668,0.7506525013658502,False,False
65,2;6;8,3,4,42,0.19177096545322117,0.2237404002856668,0.7506525013658502,False,False
65,2;6;8,3,5,39,0.04874608464227586,0.7682307174385138,0.8663927477923242,False,False
65,2;6;8,3,6,35,0.04143274773083205,0.8131853744070886,0.8908309707681787,False,False
65,2;6;8,3,7,35,0.04143274773083205,0.8131853744070886,0.8908309707681787,False,False
65,2;6;8,3,8,0,,,,False,False
65,2;6;8,3,9,0,,,,False,False
65,2;6;8,3,10,0,,,,False,False
65,2;6;9,3,0,44,0.17581439479062913,0.25363426538099465,0.7506525013658502,False,False
65,2;6;9,3,1,44,0.17581439479062913,0.25363426538099465,0.7506525013658502,False,False
65,2;6;9,3,2,43,0.15281549530761734,0.3279202158556314,0.7506525013658502,False,False
65,2;6;9,3,3,42,0.14736598363071957,0.3516894292620785,0.7506525013658502,False,False
65,2;6;9,3,4,42,0.14736598363071957,0.3516894292620785,0.7506525013658502,False,False
65,2;6;9,3,5,41,0.11244780332066244,0.48394266193112057,0.7526877465585478,False,False
65,2;6;9,3,6,36,0.11375139957689379,0.508887621653461,0.7558559619392049,False,False
65,2;6;9,3,7,34,0.04015344532717788,0.8216167706674581,0.895713491083482,False,False
65,2;6;9,3,8,0,,,,False,False
65,2;6;9,3,9,0,,,,False,False
65,2;6;9,3,10,0,,,,False,False
65,2;6;10,3,0,43,0.18395439891268958,0.2376686786384098,0.7506525013658502,False,False
65,2;6;10,3,1,43,0.18395439891268958,0.2376686786384098,0.7506525013658502,False,False
65,2;6;10,3,2,43,0.18395439891268958,0.2376686786384098,0.7506525013658502,False,False
65,2;6;10,3,3,42,0.18193030098339938,0.24886289482113877,0.7506525013658502,False,False
65,2;6;10,3,4,42,0.18193030098339938,0.24886289482113877,0.7506525013658502,False,False
65,2;6;10,3,5,41,0.1474237919118483,0.35766691118070165,0.7506525013658502,False,False
65,2;6;10,3,6,35,0.10842739406170286,0.5352571034316541,0.760535689565614,False,False
65,2;6;10,3,7,34,0.0959391479954708,0.5893765882938586,0.7773945074295122,False,False
65,2;6;10,3,8,0,,,,False,False
65,2;6;10,3,9,0,,,,False,False
65,2;6;10,3,10,0,,,,False,False
65,2;7;8,3,0,44,0.15572940359169968,0.3127688400485753,0.7506525013658502,False,False
65,2;7;8,3,1,44,0.15572940359169968,0.3127688400485753,0.7506525013658502,False,False
65,2;7;8,3,2,43,0.14145093194810193,0.36557963065853116,0.7506525013658502,False,False
65,2;7;8,3,3,42,0.13801328599411208,0.38341710941891355,0.7506525013658502,False,False
65,2;7;8,3,4,42,0.13801328599411208,0.38341710941891355,0.7506525013658502,False,False
65,2;7;8,3,5,41,0.1270670092748332,0.4285466816651637,0.7508724417021384,False,False
65,2;7;8,3,6,35,0.09171384497706213,0.6002870963250719,0.7806019544294912,False,False
65,2;7;8,3,7,35,0.09171384497706213,0.6002870963250719,0.7806019544294912,False,False
65,2;7;8,3,8,0,,,,False,False
65,2;7;8,3,9,0,,,,False,False
65,2;7;8,3,10,0,,,,False,False
65,2;7;9,3,0,44,0.0888973025952618,0.5660759307449935,0.7703040651288825,False,False
65,2;7;9,3,1,44,0.0888973025952618,0.5660759307449935,0.7703040651288825,False,False
65,2;7;9,3,2,43,0.07197556794359766,0.6464759693102146,0.8021967633715933,False,False
65,2;7;9,3,3,42,0.07132448545482399,0.6535338787150532,0.8045469226958312,False,False
65,2;7;9,3,4,42,0.07132448545482399,0.6535338787150532,0.8045469226958312,False,False
65,2;7;9,3,5,42,0.07132448545482399,0.6535338787150532,0.8045469226958312,False,False
65,2;7;9,3,6,37,0.17052546163570148,0.3129364355456112,0.7506525013658502,False,False
65,2;7;9,3,7,34,0.05287381159494797,0.7664814014489659,0.8655634733523991,False,False
65,2;7;9,3,8,0,,,,False,False
65,2;7;9,3,9,0,,,,False,False
65,2;7;9,3,10,0,,,,False,False
65,2;7;10,3,0,43,0.1119072921229291,0.4749487023073402,0.7510354628300103,False,False
65,2;7;10,3,1,43,0.1119072921229291,0.4749487023073402,0.7510354628300103,False,False
65,2;7;10,3,2,43,0.1119072921229291,0.4749487023073402,0.7510354628300103,False,False
65,2;7;10,3,3,42,0.10499845108234516,0.5081217440183343,0.7558559619392049,False,False
65,2;7;10,3,4,42,0.10499845108234516,0.5081217440183343,0.7558559619392049,False,False
65,2;7;10,3,5,42,0.10499845108234516,0.5081217440183343,0.7558559619392049,False,False
65,2;7;10,3,6,36,0.15391645229346362,0.37011174212782627,0.7506525013658502,False,False
65,2;7;10,3,7,34,0.094260517552774,0.5959364145848649,0.7785811597048389,False,False
65,2;7;10,3,8,0,,,,False,False
65,2;7;10,3,9,0,,,,False,False
65,2;7;10,3,10,0,,,,False,False
65,2;8;9,3,0,44,0.1641452977912511,0.2870053807239877,0.7506525013658502,False,False
65,2;8;9,3,1,44,0.1641452977912511,0.2870053807239877,0.7506525013658502,False,False
65,2;8;9,3,2,43,0.1403902393678805,0.36922216496331084,0.7506525013658502,False,False
65,2;8;9,3,3,42,0.13776930257750494,0.3842666998234788,0.7506525013658502,False,False
65,2;8;9,3,4,42,0.13776930257750494,0.3842666998234788,0.7506525013658502,False,False
65,2;8;9,3,5,41,0.11637814435895007,0.4686935222103066,0.7510354628300103,False,False
65,2;8;9,3,6,37,0.07110192599679196,0.6758142308623375,0.8170155842762705,False,False
65,2;8;9,3,7,35,0.08525314533089849,0.6263041279359249,0.7914804068937229,False,False
65,2;8;9,3,8,0,,,,False,False
65,2;8;9,3,9,0,,,,False,False
65,2;8;9,3,10,0,,,,False,False
65,2;8;10,3,0,43,0.16940775781250988,0.27747025950394527,0.7506525013658502,False,False
65,2;8;10,3,1,43,0.16940775781250988,0.27747025950394527,0.7506525013658502,False,False
65,2;8;10,3,2,43,0.16940775781250988,0.27747025950394527,0.7506525013658502,False,False
65,2;8;10,3,3,42,0.16468880620982734,0.2973035518735117,0.7506525013658502,False,False
65,2;8;10,3,4,42,0.16468880620982734,0.2973035518735117,0.7506525013658502,False,False
65,2;8;10,3,5,41,0.14066727659002223,0.3803625242507655,0.7506525013658502,False,False
65,2;8;10,3,6,36,0.03509916145599496,0.8389590474367492,0.9054331392136243,False,False
65,2;8;10,3,7,35,0.10716334413093172,0.5400543643684609,0.7614936820923571,False,False
65,2;8;10,3,8,0,,,,False,False
65,2;8;10,3,9,0,,,,False,False
65,2;8;10,3,10,0,,,,False,False
65,2;9;10,3,0,43,0.09925052000643468,0.5265915384895338,0.7595331817189964,False,False
65,2;9;10,3,1,43,0.09925052000643468,0.5265915384895338,0.7595331817189964,False,False
65,2;9;10,3,2,43,0.09925052000643468,0.5265915384895338,0.7595331817189964,False,False
65,2;9;10,3,3,42,0.09751203883732493,0.5389868758553942,0.7614490681021345,False,False
65,2;9;10,3,4,42,0.09751203883732493,0.5389868758553942,0.7614490681021345,False,False
65,2;9;10,3,5,41,0.07898336524060875,0.6235196977720852,0.7892605611815204,False,False
65,2;9;10,3,6,39,0.10378853855084566,0.5294978325378601,0.760535689565614,False,False
65,2;9;10,3,7,34,0.04429139579982599,0.8035751607240093,0.8862693037479475,False,False
65,2;9;10,3,8,0,,,,False,False
65,2;9;10,3,9,0,,,,False,False
65,2;9;10,3,10,0,,,,False,False
65,3;4;5,3,0,44,0.2622364343860229,0.08549760051534282,0.7506525013658502,False,False
65,3;4;5,3,1,44,0.2622364343860229,0.08549760051534282,0.7506525013658502,False,False
65,3;4;5,3,2,43,0.26754777532030927,0.08282809036540278,0.7506525013658502,False,False
65,3;4;5,3,3,42,0.2515469025219733,0.108060527490669,0.7506525013658502,False,False
65,3;4;5,3,4,41,0.31189837826189964,0.04712293584874479,0.7506525013658502,True,False
65,3;4;5,3,5,39,0.29002442794188515,0.07329503190831062,0.7506525013658502,False,False
65,3;4;5,3,6,37,0.25811551420456513,0.12296754480326472,0.7506525013658502,False,False
65,3;4;5,3,7,35,0.20814688860031558,0.23018277883225177,0.7506525013658502,False,False
65,3;4;5,3,8,0,,,,False,False
65,3;4;5,3,9,0,,,,False,False
65,3;4;5,3,10,0,,,,False,False
65,3;4;6,3,0,44,0.2920103121844359,0.054433888361923234,0.7506525013658502,False,False
65,3;4;6,3,1,44,0.2920103121844359,0.054433888361923234,0.7506525013658502,False,False
65,3;4;6,3,2,43,0.2954394414160243,0.05442762211498345,0.7506525013658502,False,False
65,3;4;6,3,3,42,0.2855419252359031,0.06679526942904263,0.7506525013658502,False,False
65,3;4;6,3,4,41,0.2645059137208428,0.09468213822584066,0.7506525013658502,False,False
65,3;4;6,3,5,39,0.25214658773799054,0.12148652005594991,0.7506525013658502,False,False
65,3;4;6,3,6,37,0.18939567670560678,0.2615623334974641,0.7506525013658502,False,False
65,3;4;6,3,7,34,0.20674426620749223,0.2407348990686008,0.7506525013658502,False,False
65,3;4;6,3,8,0,,,,False,False
65,3;4;6,3,9,0,,,,False,False
65,3;4;6,3,10,0,,,,False,False
65,3;4;7,3,0,44,0.15247620079187305,0.3231091139804145,0.7506525013658502,False,False
65,3;4;7,3,1,44,0.15247620079187305,0.3231091139804145,0.7506525013658502,False,False
65,3;4;7,3,2,43,0.15090300868632744,0.33408184269485225,0.7506525013658502,False,False
65,3;4;7,3,3,42,0.13126307813464755,0.40732877248370175,0.7506525013658502,False,False
65,3;4;7,3,4,42,0.13126307813464755,0.40732877248370175,0.7506525013658502,False,False
65,3;4;7,3,5,40,0.20683978629838415,0.20033821903223095,0.7506525013658502,False,False
65,3;4;7,3,6,37,0.16193152019650747,0.33830324822622415,0.7506525013658502,False,False
65,3;4;7,3,7,34,0.18728057324355485,0.28887290349785133,0.7506525013658502,False,False
65,3;4;7,3,8,0,,,,False,False
65,3;4;7,3,9,0,,,,False,False
65,3;4;7,3,10,0,,,,False,False
65,3;4;8,3,0,44,0.22758275238786987,0.13735094176980847,0.7506525013658502,False,False
65,3;4;8,3,1,44,0.22758275238786987,0.13735094176980847,0.7506525013658502,False,False
65,3;4;8,3,2,43,0.23147051156606926,0.1353079550943715,0.7506525013658502,False,False
65,3;4;8,3,3,42,0.21478673441982912,0.17194744735906367,0.7506525013658502,False,False
65,3;4;8,3,4,42,0.21478673441982912,0.17194744735906367,0.7506525013658502,False,False
65,3;4;8,3,5,40,0.18471906131079885,0.25383953259948566,0.7506525013658502,False,False
65,3;4;8,3,6,36,0.13483915867432486,0.43299703697709957,0.7509041397983071,False,False
65,3;4;8,3,7,35,0.1995794390695334,0.25036761040039246,0.7506525013658502,False,False
65,3;4;8,3,8,0,,,,False,False
65,3;4;8,3,9,0,,,,False,False
65,3;4;8,3,10,0,,,,False,False
65,3;4;9,3,0,44,0.18903937138992427,0.21908545861097614,0.7506525013658502,False,False
65,3;4;9,3,1,44,0.18903937138992427,0.21908545861097614,0.7506525013658502,False,False
